# cycle och pass data
21970 8 1 -1473399403
21971 9 1 135985487
21972 10 1 2200747902
21973 11 1 1756143443
21974 12 1 -1323997238
21975 13 1 920686960
21976 14 1 492435701
21977 15 1 -874754031
21982 0 1 -2487091200
21983 1 1 468816600
21984 2 1 -425936170
21985 3 1 111020117
21986 4 1 -3384009803
21987 5 1 -2384780237
21988 6 1 154793491
21989 7 1 -189928953
21990 8 1 1953617055
21991 9 1 -2183216398
21992 10 1 -1071552569
21993 11 1 653981597
21994 12 1 -335839410
21995 13 1 339855119
21996 14 1 781563417
21997 15 1 1404252768
22002 0 1 -2214756352
22003 1 1 1133076175
22004 2 1 3234181484
22005 3 1 -899816915
22006 4 1 -27382903
22007 5 1 -2484268498
22008 6 1 -353558116
22009 7 1 2996782988
22010 8 1 -127251518
22011 9 1 948003169
22012 10 1 -806833005
22013 11 1 -2284790579
22014 12 1 3837399220
22015 13 1 603116062
22016 14 1 772023593
22017 15 1 1222535579
22022 0 1 625147904
22023 1 1 1671437624
22024 2 1 -928029315
22025 3 1 410074612
22026 4 1 3608643676
22027 5 1 -936083234
22028 6 1 1176127013
22029 7 1 -1632029338
22030 8 1 -298232486
22031 9 1 -3822140186
22032 10 1 834385567
22033 11 1 -1915055001
22034 12 1 -825841760
22035 13 1 -712109049
22036 14 1 -481493177
22037 15 1 -1395659935
22042 0 1 2201583616
22043 1 1 -1594936844
22044 2 1 1159762711
22045 3 1 -1293499278
22046 4 1 2634355531
22047 5 1 337915377
22048 6 1 16950281
22049 7 1 2177246698
22050 8 1 128243543
22051 9 1 1794189684
22052 10 1 -517829570
22053 11 1 689774927
22054 12 1 3757544479
22055 13 1 -1211717280
22056 14 1 -52287963
22057 15 1 1499919223
22062 0 1 1554808832
22063 1 1 394240114
22064 2 1 -658483233
22065 3 1 -1172398327
22066 4 1 -2194068460
22067 5 1 2405736473
22068 6 1 2011297874
22069 7 1 1253421132
22070 8 1 -3752031904
22071 9 1 1423768417
22072 10 1 487394715
22073 11 1 -172199871
22074 12 1 1710810646
22075 13 1 675785121
22076 14 1 1990888941
22077 15 1 -3735361939
22082 0 1 -2270003200
22083 1 1 1659428414
22084 2 1 548369964
22085 3 1 982693681
22086 4 1 372028735
22087 5 1 179372890
22088 6 1 -619345722
22089 7 1 -2552628656
22090 8 1 -782754296
22091 9 1 -680172089
22092 10 1 24677213
22093 11 1 -1950670492
22094 12 1 -1101668455
22095 13 1 1894191741
22096 14 1 2741903923
22097 15 1 -2486007567
22102 0 1 345604096
22103 1 1 1679678456
22104 2 1 -252229080
22105 3 1 965661510
22106 4 1 1891381738
22107 5 1 2100916354
22108 6 1 -2101564855
22109 7 1 -2760354103
22110 8 1 -2779759560
22111 9 1 2605246089
22112 10 1 346886149
22113 11 1 39500358
22114 12 1 -1324154605
22115 13 1 -1341393826
22116 14 1 -3769381150
22117 15 1 1370546092
22122 0 1 792166400
22123 1 1 -1136182333
22124 2 1 3074023036
22125 3 1 272295954
22126 4 1 -2155059312
22127 5 1 -1374924516
22128 6 1 140393238
22129 7 1 -1934068973
22130 8 1 -184408259
22131 9 1 -217528318
22132 10 1 -94529298
22133 11 1 538626104
22134 12 1 -3193141257
22135 13 1 862124346
22136 14 1 -2657598654
22137 15 1 4713362382
22142 0 1 3593568256
22143 1 1 -1073089741
22144 2 1 -928946514
22145 3 1 -577330671
22146 4 1 -2125932666
22147 5 1 566888586
22148 6 1 85406168
22149 7 1 -358459878
22150 8 1 1163054942
22151 9 1 819271451
22152 10 1 -471092380
22153 11 1 2159989220
22154 12 1 -2381623011
22155 13 1 -2755258278
22156 14 1 -1983107300
22157 15 1 3103500239
22162 0 1 -1914503168
22163 1 1 19607059
22164 2 1 -32926868
22165 3 1 600397253
22166 4 1 -1103365446
22167 5 1 -2468482331
22168 6 1 1315476536
22169 7 1 -276661278
22170 8 1 3251374998
22171 9 1 -2703597834
22172 10 1 -354619826
22173 11 1 -304728075
22174 12 1 1271375779
22175 13 1 1185512146
22176 14 1 3346518054
22177 15 1 -537420638
22182 0 1 757465088
22183 1 1 -1161134388
22184 2 1 305857174
22185 3 1 2229352438
22186 4 1 1040099866
22187 5 1 2547044417
22188 6 1 1420318280
22189 7 1 -2461644
22190 8 1 1437367209
22191 9 1 1157677435
22192 10 1 827397129
22193 11 1 -1111903638
22194 12 1 -3025602207
22195 13 1 1776297663
22196 14 1 -1238786507
22197 15 1 -1367704454
22202 0 1 633470976
22203 1 1 -2351266252
22204 2 1 3449178360
22205 3 1 -1284619076
22206 4 1 -2652160925
22207 5 1 705421562
22208 6 1 -1208549263
22209 7 1 1815612997
22210 8 1 508103296
22211 9 1 -1294589148
22212 10 1 1331337142
22213 11 1 912623277
22214 12 1 -2905316306
22215 13 1 1373510472
22216 14 1 -917449239
22217 15 1 931569525
22222 0 1 1824358400
22223 1 1 -787101602
22224 2 1 -3022899048
22225 3 1 799873059
22226 4 1 -1154966848
22227 5 1 -980943219
22228 6 1 -746085682
22229 7 1 -1940358901
22230 8 1 1750643934
22231 9 1 137435039
22232 10 1 -3799643022
22233 11 1 840009159
22234 12 1 901715318
22235 13 1 -871240762
22236 14 1 3629436332
22237 15 1 611524634
22242 0 1 2303361024
22243 1 1 2545602137
22244 2 1 936496566
22245 3 1 3329430153
22246 4 1 -2595183438
22247 5 1 4443180926
22248 6 1 1033226043
22249 7 1 -1711682324
22250 8 1 1490900281
22251 9 1 602890138
22252 10 1 2913961689
22253 11 1 1112446456
22254 12 1 -4284736565
22255 13 1 783139159
22256 14 1 -1457619059
22257 15 1 -359770507
22262 0 1 1071874048
22263 1 1 -1484419937
22264 2 1 -2502910718
22265 3 1 -1747503367
22266 4 1 -1434338479
22267 5 1 1897273863
22268 6 1 1978410133
22269 7 1 3599738531
22270 8 1 2832055858
22271 9 1 -1011166937
22272 10 1 -320601851
22273 11 1 1071942741
22274 12 1 -1732411795
22275 13 1 -178042615
22276 14 1 -522263470
22277 15 1 2717253205
22284 0 1 -4708106240
22285 1 1 -264723368
22286 2 1 3851426209
22287 3 1 -1480392846
22288 4 1 -4926459004
22289 5 1 -1048514627
22290 6 1 1448948759
22291 7 1 1208338656
22292 8 1 4176099827
22293 9 1 382321402
22294 10 1 -1930883876
22295 11 1 857174701
22296 12 1 -543301654
22297 13 1 2113591167
22298 14 1 1398681450
22299 15 1 -1845557519
22304 0 1 -6750732288
22305 1 1 930592819
22306 2 1 1718739264
22307 3 1 161116184
22308 4 1 -1882618932
22309 5 1 -728232490
22310 6 1 -1498567895
22311 7 1 -169534625
22312 8 1 1273074188
22313 9 1 -1040366595
22314 10 1 -644827811
22315 11 1 -1704283505
22316 12 1 258147912
22317 13 1 1909728416
22318 14 1 -1525181640
22319 15 1 2661902666
22324 0 1 -4872798208
22325 1 1 500289031
22326 2 1 -1427111437
22327 3 1 103104692
22328 4 1 266567216
22329 5 1 -2217091117
22330 6 1 1930755630
22331 7 1 -366294272
22332 8 1 -3406837590
22333 9 1 -5391443033
22334 10 1 578548283
22335 11 1 -1777569800
22336 12 1 762376940
22337 13 1 880194710
22338 14 1 1118749496
22339 15 1 62209785
22344 0 1 51773440
22345 1 1 -4784690277
22346 2 1 -2495723841
22347 3 1 4609843125
22348 4 1 -914390337
22349 5 1 2273216555
22350 6 1 1386699223
22351 7 1 -903349910
22352 8 1 -2505565235
22353 9 1 -313916149
22354 10 1 1769289738
22355 11 1 1123264341
22356 12 1 -825674296
22357 13 1 -137251464
22358 14 1 19235283
22359 15 1 -175921649
22364 0 1 -457408512
22365 1 1 -527989558
22366 2 1 -1248962892
22367 3 1 1054205795
22368 4 1 -3758749851
22369 5 1 923791858
22370 6 1 -4270838596
22371 7 1 -1272901659
22372 8 1 816731917
22373 9 1 314315730
22374 10 1 1315540382
22375 11 1 880939887
22376 12 1 771564899
22377 13 1 -77446993
22378 14 1 881370647
22379 15 1 -547365214
22384 0 1 812744704
22385 1 1 3585513375
22386 2 1 -99999584
22387 3 1 1766288075
22388 4 1 -3879152342
22389 5 1 -220397744
22390 6 1 -819573955
22391 7 1 -2188886032
22392 8 1 151155889
22393 9 1 -1128345794
22394 10 1 111254557
22395 11 1 -2307383572
22396 12 1 482832021
22397 13 1 -1576409178
22398 14 1 -876224591
22399 15 1 3222894782
22404 0 1 1184759808
22405 1 1 -2444671624
22406 2 1 3421307298
22407 3 1 -146568707
22408 4 1 25443925
22409 5 1 -425730722
22410 6 1 1386734930
22411 7 1 966853266
22412 8 1 -483661074
22413 9 1 -561672790
22414 10 1 742535054
22415 11 1 -2055538438
22416 12 1 -61503757
22417 13 1 -1344086080
22418 14 1 1389661807
22419 15 1 1672274366
22424 0 1 1207566336
22425 1 1 -1894941563
22426 2 1 -1025101762
22427 3 1 225305772
22428 4 1 1508834245
22429 5 1 -258257765
22430 6 1 1911920061
22431 7 1 -2389275430
22432 8 1 -400344164
22433 9 1 -2148413470
22434 10 1 579465423
22435 11 1 15029987
22436 12 1 -1966884770
22437 13 1 -2386669064
22438 14 1 1641730240
22439 15 1 -3537168784
22444 0 1 262995968
22445 1 1 -1126229159
22446 2 1 745688728
22447 3 1 3075301410
22448 4 1 400361864
22449 5 1 -674587084
22450 6 1 1961680821
22451 7 1 -1163225443
22452 8 1 2409132891
22453 9 1 -1673733172
22454 10 1 546166733
22455 11 1 -1369459962
22456 12 1 -3011881499
22457 13 1 -702145448
22458 14 1 -2915778078
22459 15 1 -1300967922
22464 0 1 -350945280
22465 1 1 -4521273379
22466 2 1 1220162611
22467 3 1 834946436
22468 4 1 625806623
22469 5 1 -677271497
22470 6 1 -1104254813
22471 7 1 559738354
22472 8 1 427980457
22473 9 1 48703354
22474 10 1 -266931949
22475 11 1 -697453416
22476 12 1 -148224844
22477 13 1 -1689861356
22478 14 1 55726119
22479 15 1 -1149019472
22484 0 1 -2059534336
22485 1 1 -2315641254
22486 2 1 -692220224
22487 3 1 2993576262
22488 4 1 -1275154727
22489 5 1 -3812783090
22490 6 1 1289709335
22491 7 1 -2172126619
22492 8 1 -646940841
22493 9 1 147403271
22494 10 1 -2016734143
22495 11 1 1518398519
22496 12 1 -3845731992
22497 13 1 -480743893
22498 14 1 1910660419
22499 15 1 -1345236457
22504 0 1 1340604416
22505 1 1 4193910503
22506 2 1 -1703873875
22507 3 1 1661624353
22508 4 1 3031932066
22509 5 1 1975559792
22510 6 1 -5282891366
22511 7 1 -3982030232
22512 8 1 2283576724
22513 9 1 -271639014
22514 10 1 -496447799
22515 11 1 878636924
22516 12 1 -228429134
22517 13 1 -989153120
22518 14 1 -190745169
22519 15 1 1386316018
22524 0 1 4999970816
22525 1 1 268616103
22526 2 1 -3312725817
22527 3 1 966327804
22528 4 1 796865034
22529 5 1 906805517
22530 6 1 -1686593320
22531 7 1 811249105
22532 8 1 1249715338
22533 9 1 617758908
22534 10 1 580409923
22535 11 1 -1197021218
22536 12 1 4517350017
22537 13 1 11783792
22538 14 1 791946911
22539 15 1 3682067344
22544 0 1 7907704832
22545 1 1 1895959161
22546 2 1 1452087936
22547 3 1 -2195108543
22548 4 1 -1610820663
22549 5 1 4339944311
22550 6 1 986674700
22551 7 1 -654901565
22552 8 1 947556889
22553 9 1 1427831624
22554 10 1 429919920
22555 11 1 -2262590731
22556 12 1 -201037047
22557 13 1 583720081
22558 14 1 678493028
22559 15 1 -161175257
22564 0 1 3644358656
22565 1 1 656913468
22566 2 1 811490177
22567 3 1 -966823550
22568 4 1 794750236
22569 5 1 3575688227
22570 6 1 -3036181058
22571 7 1 -2958721706
22572 8 1 595059706
22573 9 1 386520317
22574 10 1 355477821
22575 11 1 -1966712493
22576 12 1 1525236011
22577 13 1 227902526
22578 14 1 2848865946
22579 15 1 3991633
22584 0 1 4144791552
22585 1 1 1598062003
22586 2 1 -1187531725
22587 3 1 373747821
22588 4 1 -1112955784
22589 5 1 2444267808
22590 6 1 -912242642
22591 7 1 -4077756998
22592 8 1 -2579367915
22593 9 1 1423849913
22594 10 1 2156679739
22595 11 1 -1754142965
22596 12 1 -955496429
22597 13 1 -2085958482
22598 14 1 -3166969645
22599 15 1 2456968227
22604 0 1 3443458048
22605 1 1 -1235737141
22606 2 1 -358387080
22607 3 1 -319687643
22608 4 1 -2390016964
22609 5 1 3299390439
22610 6 1 3176249217
22611 7 1 -163036524
22612 8 1 395770523
22613 9 1 -1493060468
22614 10 1 923870383
22615 11 1 -2082444097
22616 12 1 -2651376611
22617 13 1 362655129
22618 14 1 -26331918
22619 15 1 -155675448
22624 0 1 3934322688
22625 1 1 -1918026337
22626 2 1 -667642607
22627 3 1 1447074405
22628 4 1 -3387685510
22629 5 1 1850642245
22630 6 1 2065870545
22631 7 1 348942169
22632 8 1 -1211975618
22633 9 1 286321452
22634 10 1 1113361793
22635 11 1 3354813831
22636 12 1 -3561917549
22637 13 1 382449677
22638 14 1 -2806331413
22639 15 1 -1229063638
22644 0 1 106627072
22645 1 1 3114314929
22646 2 1 -1417517395
22647 3 1 -456945125
22648 4 1 -1336664778
22649 5 1 44574386
22650 6 1 -2379701491
22651 7 1 206873821
22652 8 1 2077212923
22653 9 1 -370880671
22654 10 1 -3111673264
22655 11 1 -1335487410
22656 12 1 1877177115
22657 13 1 1280976146
22658 14 1 3576685761
22659 15 1 2243767459
22664 0 1 2334654464
22665 1 1 3050210012
22666 2 1 -2386575986
22667 3 1 -47393842
22668 4 1 1566940590
22669 5 1 1488733134
22670 6 1 -2638789734
22671 7 1 -970771591
22672 8 1 -4157756952
22673 9 1 1665993128
22674 10 1 1033015056
22675 11 1 402024635
22676 12 1 4272437866
22677 13 1 -612598275
22678 14 1 560677699
22679 15 1 -435825671
22684 0 1 3682271232
22685 1 1 700267447
22686 2 1 -2117607348
22687 3 1 431881083
22688 4 1 1042151255
22689 5 1 -74179954
22690 6 1 4371499821
22691 7 1 1966309468
22692 8 1 -2059066820
22693 9 1 -1913818230
22694 10 1 1069202783
22695 11 1 128026762
22696 12 1 -896080414
22697 13 1 2116474394
22698 14 1 -4175132208
22699 15 1 226752857
22704 0 1 3347677184
22705 1 1 -2478755345
22706 2 1 781742090
22707 3 1 -2696658680
22708 4 1 2476868018
22709 5 1 2525902240
22710 6 1 -957026885
22711 7 1 2357086510
22712 8 1 1140464765
22713 9 1 1271931960
22714 10 1 3620881411
22715 11 1 2425097885
22716 12 1 -162458820
22717 13 1 -4307432698
22718 14 1 -3070124625
22719 15 1 -2316674847
22724 0 1 2652766208
22725 1 1 152845759
22726 2 1 1191918388
22727 3 1 -13346914
22728 4 1 1045901735
22729 5 1 -1434199813
22730 6 1 -1540171916
22731 7 1 832048387
22732 8 1 -271326910
22733 9 1 3183959257
22734 10 1 -2678750615
22735 11 1 -2603204086
22736 12 1 1883391919
22737 13 1 1364696301
22738 14 1 -2583411134
22739 15 1 -1814836774
22744 0 1 -1785167872
22745 1 1 -2756798607
22746 2 1 3440110821
22747 3 1 -2056846617
22748 4 1 2419235560
22749 5 1 -2034384320
22750 6 1 1241990132
22751 7 1 1991996183
22752 8 1 -1903576
22753 9 1 -1524602452
22754 10 1 -128406671
22755 11 1 905952426
22756 12 1 -359418157
22757 13 1 2490348638
22758 14 1 -1120540505
22759 15 1 -2759478337
22766 0 1 -3232694272
22767 1 1 -2047358210
22768 2 1 985166249
22769 3 1 -1393244786
22770 4 1 1779337882
22771 5 1 -3828700346
22772 6 1 -556203310
22773 7 1 1631380069
22774 8 1 -1350634756
22775 9 1 39124101
22776 10 1 -1318355022
22777 11 1 2713896833
22778 12 1 4152187084
22779 13 1 766005863
22780 14 1 2131689603
22781 15 1 -1545804171
22786 0 1 -2434531328
22787 1 1 1772573523
22788 2 1 -1885960833
22789 3 1 2281734227
22790 4 1 -949623544
22791 5 1 -522118760
22792 6 1 -580073505
22793 7 1 -1223348546
22794 8 1 -3636061848
22795 9 1 -661540819
22796 10 1 56218337
22797 11 1 1499924194
22798 12 1 1479501261
22799 13 1 1261283843
22800 14 1 -984789114
22801 15 1 1278021319
22806 0 1 -2431713280
22807 1 1 -1713422660
22808 2 1 -847051306
22809 3 1 -319950725
22810 4 1 -2287722765
22811 5 1 1361207342
22812 6 1 999980670
22813 7 1 3657115840
22814 8 1 -962015214
22815 9 1 1559247058
22816 10 1 1798333511
22817 11 1 -409570158
22818 12 1 148390609
22819 13 1 -1016404651
22820 14 1 1604073397
22821 15 1 1488144179
22826 0 1 -557481984
22827 1 1 1325514902
22828 2 1 1715316340
22829 3 1 -1086562986
22830 4 1 -1598442812
22831 5 1 -1209354017
22832 6 1 2377064010
22833 7 1 -121225732
22834 8 1 -1531124036
22835 9 1 -1767923886
22836 10 1 466335467
22837 11 1 -125970285
22838 12 1 -2938756482
22839 13 1 128004289
22840 14 1 2386092216
22841 15 1 -6677092265
22846 0 1 -59834368
22847 1 1 -2857926114
22848 2 1 -483975752
22849 3 1 3134287372
22850 4 1 2372132543
22851 5 1 -3703673555
22852 6 1 -458663224
22853 7 1 1283679892
22854 8 1 329609149
22855 9 1 -1097436011
22856 10 1 -2061644378
22857 11 1 1390043198
22858 12 1 -440661862
22859 13 1 1401403830
22860 14 1 -2530648438
22861 15 1 903372788
22866 0 1 1372979200
22867 1 1 1040635611
22868 2 1 -1200402475
22869 3 1 -714157711
22870 4 1 1448608259
22871 5 1 -1650997203
22872 6 1 -360779523
22873 7 1 2200701867
22874 8 1 32611445
22875 9 1 -581472404
22876 10 1 -1284537283
22877 11 1 3087045200
22878 12 1 2932465059
22879 13 1 -974011165
22880 14 1 306971527
22881 15 1 -74567824
22886 0 1 2596732928
22887 1 1 -890295819
22888 2 1 -3233606565
22889 3 1 2825475730
22890 4 1 -1185209596
22891 5 1 3397362827
22892 6 1 3948237397
22893 7 1 2562050459
22894 8 1 -508409653
22895 9 1 2288645444
22896 10 1 977691608
22897 11 1 3303581887
22898 12 1 -1346418631
22899 13 1 -551094696
22900 14 1 343955128
22901 15 1 -1996110758
22906 0 1 240746496
22907 1 1 576591843
22908 2 1 341474891
22909 3 1 -1385664590
22910 4 1 -578751989
22911 5 1 1412960520
22912 6 1 -3304150515
22913 7 1 2904079666
22914 8 1 2222373906
22915 9 1 1761846698
22916 10 1 1137566964
22917 11 1 3551225111
22918 12 1 369920031
22919 13 1 1835423225
22920 14 1 -1041685564
22921 15 1 -1743363914
22926 0 1 -3277750272
22927 1 1 -1302329322
22928 2 1 241327520
22929 3 1 -87530455
22930 4 1 -2769611486
22931 5 1 -4435808120
22932 6 1 1260598563
22933 7 1 4653980369
22934 8 1 405409451
22935 9 1 -112594045
22936 10 1 -1245601480
22937 11 1 1276221783
22938 12 1 2734857234
22939 13 1 2017152513
22940 14 1 952614364
22941 15 1 -438399561
22946 0 1 -2916581376
22947 1 1 -649286896
22948 2 1 2304579582
22949 3 1 -63186445
22950 4 1 1220069598
22951 5 1 -3157153055
22952 6 1 1900724014
22953 7 1 1451807804
22954 8 1 510084424
22955 9 1 -1533395359
22956 10 1 -1272690917
22957 11 1 2795415598
22958 12 1 -2781018194
22959 13 1 2104596293
22960 14 1 -2954678484
22961 15 1 -711820884
22966 0 1 -5664669696
22967 1 1 -3529822424
22968 2 1 -766346389
22969 3 1 170970263
22970 4 1 1088641508
22971 5 1 101976995
22972 6 1 1148193852
22973 7 1 3618692105
22974 8 1 1840192118
22975 9 1 -1923143720
22976 10 1 -9632233
22977 11 1 2175432362
22978 12 1 1832968239
22979 13 1 287375079
22980 14 1 -1108667341
22981 15 1 -779108659
22986 0 1 401801216
22987 1 1 696160122
22988 2 1 -718663075
22989 3 1 2643387233
22990 4 1 742567577
22991 5 1 -361966395
22992 6 1 -4662551544
22993 7 1 -1269197973
22994 8 1 589659889
22995 9 1 -96573384
22996 10 1 2506202537
22997 11 1 -326316006
22998 12 1 1230644687
22999 13 1 1508666934
23000 14 1 -2582519517
23001 15 1 -727218210
23006 0 1 4892360704
23007 1 1 229322387
23008 2 1 -776171480
23009 3 1 -804690659
23010 4 1 376158448
23011 5 1 3317244606
23012 6 1 -1347097069
23013 7 1 1405042768
23014 8 1 733370482
23015 9 1 903718950
23016 10 1 1174255292
23017 11 1 -2292706156
23018 12 1 -9936862
23019 13 1 -2150496023
23020 14 1 -2661484521
23021 15 1 2572036720
23026 0 1 6093438976
23027 1 1 -194336533
23028 2 1 2003246684
23029 3 1 -3513076878
23030 4 1 1341145022
23031 5 1 2392742214
23032 6 1 237092806
23033 7 1 2884991964
23034 8 1 2330547899
23035 9 1 1288418921
23036 10 1 112608361
23037 11 1 252957120
23038 12 1 3205488090
23039 13 1 476585652
23040 14 1 2573227072
23041 15 1 -3324744693
23046 0 1 5730893824
23047 1 1 858661333
23048 2 1 1427057066
23049 3 1 1012462167
23050 4 1 35032071
23051 5 1 4236494946
23052 6 1 -1669269883
23053 7 1 -1863038362
23054 8 1 386412799
23055 9 1 4078231809
23056 10 1 2462007692
23057 11 1 376219841
23058 12 1 -1882903689
23059 13 1 -1484368203
23060 14 1 -1630016792
23061 15 1 -1438179918
23066 0 1 3479076864
23067 1 1 2028686464
23068 2 1 1084101658
23069 3 1 -1960771082
23070 4 1 1833847
23071 5 1 1258171153
23072 6 1 282077259
23073 7 1 1125938347
23074 8 1 2507201382
23075 9 1 207848330
23076 10 1 -900181306
23077 11 1 -1169242467
23078 12 1 -898513256
23079 13 1 1697496278
23080 14 1 -2624253326
23081 15 1 1998638587
23086 0 1 5768970240
23087 1 1 47019971
23088 2 1 2491361280
23089 3 1 -3236759526
23090 4 1 -9702025
23091 5 1 3110872619
23092 6 1 1746902161
23093 7 1 2539621211
23094 8 1 792031125
23095 9 1 2091059282
23096 10 1 551065272
23097 11 1 -558112577
23098 12 1 -1032014654
23099 13 1 -165066362
23100 14 1 766065421
23101 15 1 -1741421237
23106 0 1 3461218304
23107 1 1 2220339365
23108 2 1 -412641941
23109 3 1 -2425935755
23110 4 1 1981997449
23111 5 1 -619452314
23112 6 1 870572974
23113 7 1 402622908
23114 8 1 -1084566708
23115 9 1 -2261476135
23116 10 1 -1399852036
23117 11 1 1046910922
23118 12 1 1065415412
23119 13 1 837749174
23120 14 1 -1390808642
23121 15 1 -2358639136
23126 0 1 1083179008
23127 1 1 -1148531672
23128 2 1 -45928286
23129 3 1 860912532
23130 4 1 2280391995
23131 5 1 1757134719
23132 6 1 -1615799783
23133 7 1 -630582481
23134 8 1 -385454447
23135 9 1 1315995593
23136 10 1 236492985
23137 11 1 -905188212
23138 12 1 3348686676
23139 13 1 -1201310555
23140 14 1 508933470
23141 15 1 739507159
23146 0 1 1996914688
23147 1 1 2456264426
23148 2 1 -1556450370
23149 3 1 -1618057507
23150 4 1 210846749
23151 5 1 3271610442
23152 6 1 -2002717153
23153 7 1 -1375000929
23154 8 1 -2744848462
23155 9 1 2958410535
23156 10 1 1995680152
23157 11 1 -1330920628
