cycle,fsm,ch_count,mac_start,phase_clear,mac_done,is_ch35,in_valid,in_ready,ch_done,pixel_valid,px_frame,px_pass,px_y,px_x,pixel_in0,pixel_in1,pixel_in2,lb_wr_row,lb_wr_col,win_valid,win_frame,win_pass,win_oy,win_ox,wac,cal_valid,out_ch_sel,rom_grp,mac_s1,mac_s2,mac_valid,mac_frame,mac_pass,mac_pos,mac_och,ch_result0,ch_result1,ch_result2,ob_state,ob_pixel_cnt,ob_och_cnt,sum_valid,sum_frame,sum_pos,sum_och,sum_data,sum_ch_done,fifo_count,out_valid,out_ready,out_frame,out_pos,out_och,out_data,out_ch_done,monitor_err
5820,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,1681,0,5,12,0,,,,,WEIGHT_CAL,1,5,0,1,1,1,1,0,42,2,6149520,-35200740,33166,ACCUM_G0,42,2,0,,,,0,0,0,0,1,,,,,,0
5821,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,1681,0,5,12,0,,,,,WEIGHT_CAL,1,6,0,1,1,1,1,0,42,3,-3449250,849832,207874,ACCUM_G0,42,3,0,,,,0,0,0,0,1,,,,,,0
5822,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,1681,0,5,12,0,,,,,WEIGHT_CAL,1,7,0,1,1,1,1,0,42,4,-17495910,5378670,359490,ACCUM_G0,42,4,0,,,,0,0,0,0,1,,,,,,0
5823,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,1681,0,5,12,0,,,,,WEIGHT_CAL,1,8,0,1,1,1,1,0,42,5,10341180,-96005343,-307694,ACCUM_G0,42,5,0,,,,0,0,0,0,1,,,,,,0
5824,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,1681,0,5,12,0,,,,,WEIGHT_CAL,1,9,0,1,1,1,1,0,42,6,-18505500,39243946,-36156,ACCUM_G0,42,6,0,,,,0,0,0,0,1,,,,,,0
5825,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,1681,0,5,12,0,,,,,WEIGHT_CAL,1,10,0,1,1,1,1,0,42,7,-1206690,165181,-301300,ACCUM_G0,42,7,0,,,,0,0,0,0,1,,,,,,0
5826,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,1681,0,5,12,0,,,,,WEIGHT_CAL,1,11,0,1,1,1,1,0,42,8,-5707140,-27469829,-27922,ACCUM_G0,42,8,0,,,,0,0,0,0,1,,,,,,0
5827,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,1681,0,5,12,0,,,,,WEIGHT_CAL,1,12,0,1,1,1,1,0,42,9,954840,-41918387,-20056,ACCUM_G0,42,9,0,,,,0,0,0,0,1,,,,,,0
5828,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,1681,0,5,12,0,,,,,WEIGHT_CAL,1,13,0,1,1,1,1,0,42,10,1922820,-51039591,-167624,ACCUM_G0,42,10,0,,,,0,0,0,0,1,,,,,,0
5829,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,1681,0,5,12,0,,,,,WEIGHT_CAL,1,14,0,1,1,1,1,0,42,11,2820720,21030841,262476,ACCUM_G0,42,11,0,,,,0,0,0,0,1,,,,,,0
5830,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,1681,0,5,12,0,,,,,WEIGHT_CAL,1,15,0,1,1,1,1,0,42,12,-17005350,7493634,-407192,ACCUM_G0,42,12,0,,,,0,0,0,0,1,,,,,,0
5831,WAIT_MAC_02,0,0,0,1,0,1,0,0,0,,,,,0,1681,0,5,12,0,,,,,IDLE,0,0,0,1,1,1,1,0,42,13,16291410,4721351,114540,ACCUM_G0,42,13,0,,,,0,0,0,0,1,,,,,,0
5832,CH02_IMG_IN,0,0,0,0,0,1,1,0,1,1,0,5,12,0,1681,0,5,12,0,,,,,IDLE,0,0,0,0,1,1,1,0,42,14,-952650,-4505248,-121394,ACCUM_G0,42,14,0,,,,0,0,0,0,1,,,,,,0
5833,CH02_IMG_IN,0,0,0,0,0,1,0,0,0,,,,,0,1681,0,6,0,1,1,0,3,10,IDLE,0,0,0,0,0,1,1,0,42,15,3939810,-24267611,99176,ACCUM_G0,42,15,0,,,,0,0,0,0,1,,,,,,0
5834,WAIT_MAC_02,0,1,0,0,0,1,0,0,0,,,,,0,1681,0,6,0,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,43,0,0,,,,0,0,0,0,1,,,,,,0
5835,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,1681,0,6,0,0,,,,,WEIGHT_CAL,1,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,43,0,0,,,,0,0,0,0,1,,,,,,0
5836,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,1681,0,6,0,0,,,,,WEIGHT_CAL,1,1,0,1,0,0,,,,,0,0,0,ACCUM_G0,43,0,0,,,,0,0,0,0,1,,,,,,0
5837,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,1681,0,6,0,0,,,,,WEIGHT_CAL,1,2,0,1,1,0,,,,,0,0,0,ACCUM_G0,43,0,0,,,,0,0,0,0,1,,,,,,0
5838,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,1681,0,6,0,0,,,,,WEIGHT_CAL,1,3,0,1,1,1,1,0,43,0,0,-8732795,0,ACCUM_G0,43,0,0,,,,0,0,0,0,1,,,,,,0
5839,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,1681,0,6,0,0,,,,,WEIGHT_CAL,1,4,0,1,1,1,1,0,43,1,0,-6523961,0,ACCUM_G0,43,1,0,,,,0,0,0,0,1,,,,,,0
5840,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,1681,0,6,0,0,,,,,WEIGHT_CAL,1,5,0,1,1,1,1,0,43,2,0,-38652914,0,ACCUM_G0,43,2,0,,,,0,0,0,0,1,,,,,,0
5841,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,1681,0,6,0,0,,,,,WEIGHT_CAL,1,6,0,1,1,1,1,0,43,3,0,-309304,0,ACCUM_G0,43,3,0,,,,0,0,0,0,1,,,,,,0
5842,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,1681,0,6,0,0,,,,,WEIGHT_CAL,1,7,0,1,1,1,1,0,43,4,0,1941555,0,ACCUM_G0,43,4,0,,,,0,0,0,0,1,,,,,,0
5843,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,1681,0,6,0,0,,,,,WEIGHT_CAL,1,8,0,1,1,1,1,0,43,5,0,-97711487,0,ACCUM_G0,43,5,0,,,,0,0,0,0,1,,,,,,0
5844,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,1681,0,6,0,0,,,,,WEIGHT_CAL,1,9,0,1,1,1,1,0,43,6,0,39390873,0,ACCUM_G0,43,6,0,,,,0,0,0,0,1,,,,,,0
5845,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,1681,0,6,0,0,,,,,WEIGHT_CAL,1,10,0,1,1,1,1,0,43,7,0,152971,0,ACCUM_G0,43,7,0,,,,0,0,0,0,1,,,,,,0
5846,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,1681,0,6,0,0,,,,,WEIGHT_CAL,1,11,0,1,1,1,1,0,43,8,0,-28030675,0,ACCUM_G0,43,8,0,,,,0,0,0,0,1,,,,,,0
5847,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,1681,0,6,0,0,,,,,WEIGHT_CAL,1,12,0,1,1,1,1,0,43,9,0,-39908621,0,ACCUM_G0,43,9,0,,,,0,0,0,0,1,,,,,,0
5848,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,1681,0,6,0,0,,,,,WEIGHT_CAL,1,13,0,1,1,1,1,0,43,10,0,-51240242,0,ACCUM_G0,43,10,0,,,,0,0,0,0,1,,,,,,0
5849,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,1681,0,6,0,0,,,,,WEIGHT_CAL,1,14,0,1,1,1,1,0,43,11,0,21878215,0,ACCUM_G0,43,11,0,,,,0,0,0,0,1,,,,,,0
5850,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,1681,0,6,0,0,,,,,WEIGHT_CAL,1,15,0,1,1,1,1,0,43,12,0,7124078,0,ACCUM_G0,43,12,0,,,,0,0,0,0,1,,,,,,0
5851,WAIT_MAC_02,0,0,0,1,0,1,0,0,0,,,,,0,1681,0,6,0,0,,,,,IDLE,0,0,0,1,1,1,1,0,43,13,0,4948864,0,ACCUM_G0,43,13,0,,,,0,0,0,0,1,,,,,,0
5852,CH02_IMG_IN,0,0,0,0,0,1,1,0,1,1,0,6,0,0,1681,0,6,0,0,,,,,IDLE,0,0,0,0,1,1,1,0,43,14,0,-3994056,0,ACCUM_G0,43,14,0,,,,0,0,0,0,1,,,,,,0
5853,CH02_IMG_IN,0,0,0,0,0,1,1,0,1,1,0,6,1,0,1681,95,6,1,0,,,,,IDLE,0,0,0,0,0,1,1,0,43,15,0,-26225281,0,ACCUM_G0,43,15,0,,,,0,0,0,0,1,,,,,,0
5854,CH02_IMG_IN,0,0,0,0,0,1,1,0,1,1,0,6,2,0,1253,1406,6,2,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,44,0,0,,,,0,0,0,0,1,,,,,,0
5855,CH02_IMG_IN,0,0,0,0,0,1,0,0,0,,,,,0,0,2584,6,3,1,1,0,4,0,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,44,0,0,,,,0,0,0,0,1,,,,,,0
5856,WAIT_MAC_02,0,1,0,0,0,1,0,0,0,,,,,0,0,2584,6,3,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,44,0,0,,,,0,0,0,0,1,,,,,,0
5857,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,2584,6,3,0,,,,,WEIGHT_CAL,1,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,44,0,0,,,,0,0,0,0,1,,,,,,0
5858,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,2584,6,3,0,,,,,WEIGHT_CAL,1,1,0,1,0,0,,,,,0,0,0,ACCUM_G0,44,0,0,,,,0,0,0,0,1,,,,,,0
5859,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,2584,6,3,0,,,,,WEIGHT_CAL,1,2,0,1,1,0,,,,,0,0,0,ACCUM_G0,44,0,0,,,,0,0,0,0,1,,,,,,0
5860,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,2584,6,3,0,,,,,WEIGHT_CAL,1,3,0,1,1,1,1,0,44,0,0,-9472379,-752958,ACCUM_G0,44,0,0,,,,0,0,0,0,1,,,,,,0
5861,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,2584,6,3,0,,,,,WEIGHT_CAL,1,4,0,1,1,1,1,0,44,1,0,-6892469,-1723591,ACCUM_G0,44,1,0,,,,0,0,0,0,1,,,,,,0
5862,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,2584,6,3,0,,,,,WEIGHT_CAL,1,5,0,1,1,1,1,0,44,2,0,-39938198,6317150,ACCUM_G0,44,2,0,,,,0,0,0,0,1,,,,,,0
5863,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,2584,6,3,0,,,,,WEIGHT_CAL,1,6,0,1,1,1,1,0,44,3,0,-2731356,-12706654,ACCUM_G0,44,3,0,,,,0,0,0,0,1,,,,,,0
5864,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,2584,6,3,0,,,,,WEIGHT_CAL,1,7,0,1,1,1,1,0,44,4,0,2331463,8892812,ACCUM_G0,44,4,0,,,,0,0,0,0,1,,,,,,0
5865,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,2584,6,3,0,,,,,WEIGHT_CAL,1,8,0,1,1,1,1,0,44,5,0,-95447795,-2626517,ACCUM_G0,44,5,0,,,,0,0,0,0,1,,,,,,0
5866,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,2584,6,3,0,,,,,WEIGHT_CAL,1,9,0,1,1,1,1,0,44,6,0,39745257,-4597821,ACCUM_G0,44,6,0,,,,0,0,0,0,1,,,,,,0
5867,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,2584,6,3,0,,,,,WEIGHT_CAL,1,10,0,1,1,1,1,0,44,7,0,141843,7954872,ACCUM_G0,44,7,0,,,,0,0,0,0,1,,,,,,0
5868,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,2584,6,3,0,,,,,WEIGHT_CAL,1,11,0,1,1,1,1,0,44,8,0,-26712435,1293191,ACCUM_G0,44,8,0,,,,0,0,0,0,1,,,,,,0
5869,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,2584,6,3,0,,,,,WEIGHT_CAL,1,12,0,1,1,1,1,0,44,9,0,-38188917,1963440,ACCUM_G0,44,9,0,,,,0,0,0,0,1,,,,,,0
5870,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,2584,6,3,0,,,,,WEIGHT_CAL,1,13,0,1,1,1,1,0,44,10,0,-52906446,-1108016,ACCUM_G0,44,10,0,,,,0,0,0,0,1,,,,,,0
5871,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,2584,6,3,0,,,,,WEIGHT_CAL,1,14,0,1,1,1,1,0,44,11,0,22650327,5870540,ACCUM_G0,44,11,0,,,,0,0,0,0,1,,,,,,0
5872,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,2584,6,3,0,,,,,WEIGHT_CAL,1,15,0,1,1,1,1,0,44,12,0,4012090,-2598853,ACCUM_G0,44,12,0,,,,0,0,0,0,1,,,,,,0
5873,WAIT_MAC_02,0,0,0,1,0,1,0,0,0,,,,,0,0,2584,6,3,0,,,,,IDLE,0,0,0,1,1,1,1,0,44,13,0,7071316,-3282811,ACCUM_G0,44,13,0,,,,0,0,0,0,1,,,,,,0
5874,CH02_IMG_IN,0,0,0,0,0,1,1,0,1,1,0,6,3,0,0,2584,6,3,0,,,,,IDLE,0,0,0,0,1,1,1,0,44,14,0,-3996196,1610724,ACCUM_G0,44,14,0,,,,0,0,0,0,1,,,,,,0
5875,CH02_IMG_IN,0,0,0,0,0,1,0,0,0,,,,,0,0,4293,6,4,1,1,0,4,1,IDLE,0,0,0,0,0,1,1,0,44,15,0,-27003813,-16621414,ACCUM_G0,44,15,0,,,,0,0,0,0,1,,,,,,0
5876,WAIT_MAC_02,0,1,0,0,0,1,0,0,0,,,,,0,0,4293,6,4,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,45,0,0,,,,0,0,0,0,1,,,,,,0
5877,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,4293,6,4,0,,,,,WEIGHT_CAL,1,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,45,0,0,,,,0,0,0,0,1,,,,,,0
5878,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,4293,6,4,0,,,,,WEIGHT_CAL,1,1,0,1,0,0,,,,,0,0,0,ACCUM_G0,45,0,0,,,,0,0,0,0,1,,,,,,0
5879,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,4293,6,4,0,,,,,WEIGHT_CAL,1,2,0,1,1,0,,,,,0,0,0,ACCUM_G0,45,0,0,,,,0,0,0,0,1,,,,,,0
5880,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,4293,6,4,0,,,,,WEIGHT_CAL,1,3,0,1,1,1,1,0,45,0,0,-11245635,-3604350,ACCUM_G0,45,0,0,,,,0,0,0,0,1,,,,,,0
5881,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,4293,6,4,0,,,,,WEIGHT_CAL,1,4,0,1,1,1,1,0,45,1,0,-7394647,-4239617,ACCUM_G0,45,1,0,,,,0,0,0,0,1,,,,,,0
5882,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,4293,6,4,0,,,,,WEIGHT_CAL,1,5,0,1,1,1,1,0,45,2,0,-43226066,11313636,ACCUM_G0,45,2,0,,,,0,0,0,0,1,,,,,,0
5883,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,4293,6,4,0,,,,,WEIGHT_CAL,1,6,0,1,1,1,1,0,45,3,0,-12564053,-15738712,ACCUM_G0,45,3,0,,,,0,0,0,0,1,,,,,,0
5884,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,4293,6,4,0,,,,,WEIGHT_CAL,1,7,0,1,1,1,1,0,45,4,0,4278349,26528375,ACCUM_G0,45,4,0,,,,0,0,0,0,1,,,,,,0
5885,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,4293,6,4,0,,,,,WEIGHT_CAL,1,8,0,1,1,1,1,0,45,5,0,-86359752,-10535301,ACCUM_G0,45,5,0,,,,0,0,0,0,1,,,,,,0
5886,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,4293,6,4,0,,,,,WEIGHT_CAL,1,9,0,1,1,1,1,0,45,6,0,39732291,-15485053,ACCUM_G0,45,6,0,,,,0,0,0,0,1,,,,,,0
5887,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,4293,6,4,0,,,,,WEIGHT_CAL,1,10,0,1,1,1,1,0,45,7,0,-1426585,9731519,ACCUM_G0,45,7,0,,,,0,0,0,0,1,,,,,,0
5888,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,4293,6,4,0,,,,,WEIGHT_CAL,1,11,0,1,1,1,1,0,45,8,0,-21886861,1016788,ACCUM_G0,45,8,0,,,,0,0,0,0,1,,,,,,0
5889,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,4293,6,4,0,,,,,WEIGHT_CAL,1,12,0,1,1,1,1,0,45,9,0,-33095055,9045034,ACCUM_G0,45,9,0,,,,0,0,0,0,1,,,,,,0
5890,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,4293,6,4,0,,,,,WEIGHT_CAL,1,13,0,1,1,1,1,0,45,10,0,-57014916,-9841460,ACCUM_G0,45,10,0,,,,0,0,0,0,1,,,,,,0
5891,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,4293,6,4,0,,,,,WEIGHT_CAL,1,14,0,1,1,1,1,0,45,11,0,25147169,13504153,ACCUM_G0,45,11,0,,,,0,0,0,0,1,,,,,,0
5892,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,4293,6,4,0,,,,,WEIGHT_CAL,1,15,0,1,1,1,1,0,45,12,0,-7936891,-14277748,ACCUM_G0,45,12,0,,,,0,0,0,0,1,,,,,,0
5893,WAIT_MAC_02,0,0,0,1,0,1,0,0,0,,,,,0,0,4293,6,4,0,,,,,IDLE,0,0,0,1,1,1,1,0,45,13,0,11342928,-1891439,ACCUM_G0,45,13,0,,,,0,0,0,0,1,,,,,,0
5894,CH02_IMG_IN,0,0,0,0,0,1,1,0,1,1,0,6,4,0,0,4293,6,4,0,,,,,IDLE,0,0,0,0,1,1,1,0,45,14,0,-3461256,595273,ACCUM_G0,45,14,0,,,,0,0,0,0,1,,,,,,0
5895,CH02_IMG_IN,0,0,0,0,0,1,0,0,0,,,,,0,0,2776,6,5,1,1,0,4,2,IDLE,0,0,0,0,0,1,1,0,45,15,0,-30511720,-35864841,ACCUM_G0,45,15,0,,,,0,0,0,0,1,,,,,,0
5896,WAIT_MAC_02,0,1,0,0,0,1,0,0,0,,,,,0,0,2776,6,5,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,46,0,0,,,,0,0,0,0,1,,,,,,0
5897,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,2776,6,5,0,,,,,WEIGHT_CAL,1,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,46,0,0,,,,0,0,0,0,1,,,,,,0
5898,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,2776,6,5,0,,,,,WEIGHT_CAL,1,1,0,1,0,0,,,,,0,0,0,ACCUM_G0,46,0,0,,,,0,0,0,0,1,,,,,,0
5899,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,2776,6,5,0,,,,,WEIGHT_CAL,1,2,0,1,1,0,,,,,0,0,0,ACCUM_G0,46,0,0,,,,0,0,0,0,1,,,,,,0
5900,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,2776,6,5,0,,,,,WEIGHT_CAL,1,3,0,1,1,1,1,0,46,0,87220,-13651899,-10078591,ACCUM_G0,46,0,0,,,,0,0,0,0,1,,,,,,0
5901,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,2776,6,5,0,,,,,WEIGHT_CAL,1,4,0,1,1,1,1,0,46,1,-10120,-5749255,-8351260,ACCUM_G0,46,1,0,,,,0,0,0,0,1,,,,,,0
5902,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,2776,6,5,0,,,,,WEIGHT_CAL,1,5,0,1,1,1,1,0,46,2,217580,-37843598,21306276,ACCUM_G0,46,2,0,,,,0,0,0,0,1,,,,,,0
5903,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,2776,6,5,0,,,,,WEIGHT_CAL,1,6,0,1,1,1,1,0,46,3,-70660,-21448538,-17363634,ACCUM_G0,46,3,0,,,,0,0,0,0,1,,,,,,0
5904,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,2776,6,5,0,,,,,WEIGHT_CAL,1,7,0,1,1,1,1,0,46,4,-240,11831779,47373753,ACCUM_G0,46,4,0,,,,0,0,0,0,1,,,,,,0
5905,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,2776,6,5,0,,,,,WEIGHT_CAL,1,8,0,1,1,1,1,0,46,5,-162000,-77373784,-26381991,ACCUM_G0,46,5,0,,,,0,0,0,0,1,,,,,,0
5906,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,2776,6,5,0,,,,,WEIGHT_CAL,1,9,0,1,1,1,1,0,46,6,-4080,33951289,-22849225,ACCUM_G0,46,6,0,,,,0,0,0,0,1,,,,,,0
5907,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,2776,6,5,0,,,,,WEIGHT_CAL,1,10,0,1,1,1,1,0,46,7,-46920,-6603712,-873581,ACCUM_G0,46,7,0,,,,0,0,0,0,1,,,,,,0
5908,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,2776,6,5,0,,,,,WEIGHT_CAL,1,11,0,1,1,1,1,0,46,8,-125880,-18676823,1085730,ACCUM_G0,46,8,0,,,,0,0,0,0,1,,,,,,0
5909,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,2776,6,5,0,,,,,WEIGHT_CAL,1,12,0,1,1,1,1,0,46,9,52160,-34029324,22135244,ACCUM_G0,46,9,0,,,,0,0,0,0,1,,,,,,0
5910,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,2776,6,5,0,,,,,WEIGHT_CAL,1,13,0,1,1,1,1,0,46,10,101080,-55437434,-23300666,ACCUM_G0,46,10,0,,,,0,0,0,0,1,,,,,,0
5911,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,2776,6,5,0,,,,,WEIGHT_CAL,1,14,0,1,1,1,1,0,46,11,97980,24280920,26135532,ACCUM_G0,46,11,0,,,,0,0,0,0,1,,,,,,0
5912,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,2776,6,5,0,,,,,WEIGHT_CAL,1,15,0,1,1,1,1,0,46,12,11700,-17774528,-34976515,ACCUM_G0,46,12,0,,,,0,0,0,0,1,,,,,,0
5913,WAIT_MAC_02,0,0,0,1,0,1,0,0,0,,,,,0,0,2776,6,5,0,,,,,IDLE,0,0,0,1,1,1,1,0,46,13,-102900,2902542,-6477129,ACCUM_G0,46,13,0,,,,0,0,0,0,1,,,,,,0
5914,CH02_IMG_IN,0,0,0,0,0,1,1,0,1,1,0,6,5,0,0,2776,6,5,0,,,,,IDLE,0,0,0,0,1,1,1,0,46,14,29560,-2266920,-929296,ACCUM_G0,46,14,0,,,,0,0,0,0,1,,,,,,0
5915,CH02_IMG_IN,0,0,0,0,0,1,0,0,0,,,,,1226,378,1194,6,6,1,1,0,4,3,IDLE,0,0,0,0,0,1,1,0,46,15,47700,-30895133,-50570077,ACCUM_G0,46,15,0,,,,0,0,0,0,1,,,,,,0
5916,WAIT_MAC_02,0,1,0,0,0,1,0,0,0,,,,,1226,378,1194,6,6,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,47,0,0,,,,0,0,0,0,1,,,,,,0
5917,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,1226,378,1194,6,6,0,,,,,WEIGHT_CAL,1,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,47,0,0,,,,0,0,0,0,1,,,,,,0
5918,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,1226,378,1194,6,6,0,,,,,WEIGHT_CAL,1,1,0,1,0,0,,,,,0,0,0,ACCUM_G0,47,0,0,,,,0,0,0,0,1,,,,,,0
5919,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,1226,378,1194,6,6,0,,,,,WEIGHT_CAL,1,2,0,1,1,0,,,,,0,0,0,ACCUM_G0,47,0,0,,,,0,0,0,0,1,,,,,,0
5920,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,1226,378,1194,6,6,0,,,,,WEIGHT_CAL,1,3,0,1,1,1,1,0,47,0,16628684,-30128155,-7334294,ACCUM_G0,47,0,0,,,,0,0,0,0,1,,,,,,0
5921,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,1226,378,1194,6,6,0,,,,,WEIGHT_CAL,1,4,0,1,1,1,1,0,47,1,-2457715,-4356851,-5699806,ACCUM_G0,47,1,0,,,,0,0,0,0,1,,,,,,0
5922,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,1226,378,1194,6,6,0,,,,,WEIGHT_CAL,1,5,0,1,1,1,1,0,47,2,35298395,-25431000,31584531,ACCUM_G0,47,2,0,,,,0,0,0,0,1,,,,,,0
5923,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,1226,378,1194,6,6,0,,,,,WEIGHT_CAL,1,6,0,1,1,1,1,0,47,3,-10508831,-21611491,26592706,ACCUM_G0,47,3,0,,,,0,0,0,0,1,,,,,,0
5924,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,1226,378,1194,6,6,0,,,,,WEIGHT_CAL,1,7,0,1,1,1,1,0,47,4,1974620,36674948,14367599,ACCUM_G0,47,4,0,,,,0,0,0,0,1,,,,,,0
5925,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,1226,378,1194,6,6,0,,,,,WEIGHT_CAL,1,8,0,1,1,1,1,0,47,5,-24377701,-79595092,-20117732,ACCUM_G0,47,5,0,,,,0,0,0,0,1,,,,,,0
5926,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,1226,378,1194,6,6,0,,,,,WEIGHT_CAL,1,9,0,1,1,1,1,0,47,6,1066772,37095954,596282,ACCUM_G0,47,6,0,,,,0,0,0,0,1,,,,,,0
