cycle,fsm,ch_count,mac_start,phase_clear,mac_done,is_ch35,in_valid,in_ready,ch_done,pixel_valid,px_frame,px_pass,px_y,px_x,pixel_in0,pixel_in1,pixel_in2,lb_wr_row,lb_wr_col,win_valid,win_frame,win_pass,win_oy,win_ox,wac,weight_valid,out_ch_sel,rom_grp,mac_s1,mac_s2,mac_valid,mac_frame,mac_pass,mac_pos,mac_och,ch_result0,ch_result1,ch_result2,ob_state,ob_pixel_cnt,ob_och_cnt,sum_valid,sum_frame,sum_pos,sum_och,sum_data,sum_ch_done,fifo_count,out_valid,out_ready,out_frame,out_pos,out_och,out_data,out_ch_done,monitor_err
10021,IDLE,0,0,0,0,0,0,1,1,0,,,,,1,0,0,0,0,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,0,0,0,,,,0,0,1183,1,0,,,,,,0
10022,IDLE,0,0,0,0,0,0,1,1,0,,,,,1,0,0,0,0,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,0,0,0,,,,0,0,1183,1,0,,,,,,0
10023,IDLE,0,0,0,0,0,0,1,1,0,,,,,1,0,0,0,0,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,0,0,0,,,,0,0,1183,1,0,,,,,,0
10024,IDLE,0,0,0,0,0,0,1,1,0,,,,,1,0,0,0,0,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,0,0,0,,,,0,0,1183,1,0,,,,,,0
10025,IDLE,0,0,0,0,0,0,1,1,0,,,,,1,0,0,0,0,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,0,0,0,,,,0,0,1183,1,0,,,,,,0
10026,IDLE,0,0,0,0,0,0,1,1,0,,,,,1,0,0,0,0,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,0,0,0,,,,0,0,1183,1,0,,,,,,0
10027,IDLE,0,0,0,0,0,0,1,1,0,,,,,1,0,0,0,0,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,0,0,0,,,,0,0,1183,1,0,,,,,,0
10028,IDLE,0,0,0,0,0,0,1,1,0,,,,,1,0,0,0,0,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,0,0,0,,,,0,0,1183,1,1,1,47,1,0,0,0
10029,IDLE,0,0,0,0,0,0,1,1,0,,,,,1,0,0,0,0,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,0,0,0,,,,0,0,1182,1,1,1,47,2,0,0,0
10030,IDLE,0,0,0,0,0,0,1,1,0,,,,,1,0,0,0,0,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,0,0,0,,,,0,0,1181,1,0,,,,,,0
10031,IDLE,0,0,0,0,0,0,1,1,0,,,,,1,0,0,0,0,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,0,0,0,,,,0,0,1181,1,0,,,,,,0
10032,IDLE,0,0,0,0,0,0,1,1,0,,,,,1,0,0,0,0,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,0,0,0,,,,0,0,1181,1,0,,,,,,0
10033,IDLE,0,0,0,0,0,0,1,1,0,,,,,1,0,0,0,0,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,0,0,0,,,,0,0,1181,1,1,1,47,3,0,0,0
10034,IDLE,0,0,0,0,0,0,1,1,0,,,,,1,0,0,0,0,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,0,0,0,,,,0,0,1180,1,1,1,47,4,0,0,0
10035,IDLE,0,0,0,0,0,0,1,1,0,,,,,1,0,0,0,0,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,0,0,0,,,,0,0,1179,1,1,1,47,5,0,0,0
10036,IDLE,0,0,0,0,0,0,1,1,0,,,,,1,0,0,0,0,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,0,0,0,,,,0,0,1178,1,0,,,,,,0
10037,IDLE,0,0,0,0,0,0,1,1,0,,,,,1,0,0,0,0,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,0,0,0,,,,0,0,1178,1,1,1,47,6,0,0,0
10038,IDLE,0,0,0,0,0,0,1,1,0,,,,,1,0,0,0,0,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,0,0,0,,,,0,0,1177,1,1,1,47,7,0,0,0
10039,IDLE,0,0,0,0,0,0,1,1,0,,,,,1,0,0,0,0,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,0,0,0,,,,0,0,1176,1,1,1,47,8,0,0,0
10040,IDLE,0,0,0,0,0,0,1,1,0,,,,,1,0,0,0,0,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,0,0,0,,,,0,0,1175,1,1,1,47,9,0,0,0
10041,IDLE,0,0,0,0,0,0,1,1,0,,,,,1,0,0,0,0,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,0,0,0,,,,0,0,1174,1,0,,,,,,0
10042,IDLE,0,0,0,0,0,0,1,1,0,,,,,1,0,0,0,0,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,0,0,0,,,,0,0,1174,1,0,,,,,,0
10043,IDLE,0,0,0,0,0,0,1,1,0,,,,,1,0,0,0,0,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,0,0,0,,,,0,0,1174,1,0,,,,,,0
10044,IDLE,0,0,0,0,0,0,1,1,0,,,,,1,0,0,0,0,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,0,0,0,,,,0,0,1174,1,1,1,47,10,0,0,0
10045,IDLE,0,0,0,0,0,0,1,1,0,,,,,1,0,0,0,0,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,0,0,0,,,,0,0,1173,1,1,1,47,11,0,0,0
10046,IDLE,0,0,0,0,0,0,1,1,0,,,,,1,0,0,0,0,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,0,0,0,,,,0,0,1172,1,0,,,,,,0
10047,IDLE,0,0,0,0,0,0,1,1,0,,,,,1,0,0,0,0,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,0,0,0,,,,0,0,1172,1,0,,,,,,0
10048,IDLE,0,0,0,0,0,0,1,1,0,,,,,1,0,0,0,0,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,0,0,0,,,,0,0,1172,1,0,,,,,,0
10049,IDLE,0,0,0,0,0,0,1,1,0,,,,,1,0,0,0,0,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,0,0,0,,,,0,0,1172,1,0,,,,,,0
10050,IDLE,0,0,0,0,0,0,1,1,0,,,,,1,0,0,0,0,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,0,0,0,,,,0,0,1172,1,1,1,47,12,0,0,0
10051,IDLE,0,0,0,0,0,0,1,1,0,,,,,1,0,0,0,0,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,0,0,0,,,,0,0,1171,1,0,,,,,,0
10052,IDLE,0,0,0,0,0,0,1,1,0,,,,,1,0,0,0,0,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,0,0,0,,,,0,0,1171,1,0,,,,,,0
10053,IDLE,0,0,0,0,0,0,1,1,0,,,,,1,0,0,0,0,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,0,0,0,,,,0,0,1171,1,0,,,,,,0
10054,IDLE,0,0,0,0,0,0,1,1,0,,,,,1,0,0,0,0,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,0,0,0,,,,0,0,1171,1,0,,,,,,0
10055,IDLE,0,0,0,0,0,0,1,1,0,,,,,1,0,0,0,0,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,0,0,0,,,,0,0,1171,1,1,1,47,13,0,0,0
10056,IDLE,0,0,0,0,0,0,1,1,0,,,,,1,0,0,0,0,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,0,0,0,,,,0,0,1170,1,1,1,47,14,0,0,0
10057,IDLE,0,0,0,0,0,0,1,1,0,,,,,1,0,0,0,0,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,0,0,0,,,,0,0,1169,1,0,,,,,,0
10058,IDLE,0,0,0,0,0,0,1,1,0,,,,,1,0,0,0,0,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,0,0,0,,,,0,0,1169,1,0,,,,,,0
10059,IDLE,0,0,0,0,0,0,1,1,0,,,,,1,0,0,0,0,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,0,0,0,,,,0,0,1169,1,0,,,,,,0
10060,IDLE,0,0,0,0,0,0,1,1,0,,,,,1,0,0,0,0,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,0,0,0,,,,0,0,1169,1,1,1,47,15,0,0,0
10061,IDLE,0,0,0,0,0,0,1,1,0,,,,,1,0,0,0,0,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,0,0,0,,,,0,0,1168,1,1,1,48,0,148,0,0
10062,IDLE,0,0,0,0,0,0,1,1,0,,,,,1,0,0,0,0,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,0,0,0,,,,0,0,1167,1,0,,,,,,0
10063,IDLE,0,0,0,0,0,0,1,1,0,,,,,1,0,0,0,0,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,0,0,0,,,,0,0,1167,1,1,1,48,1,248,0,0
10064,IDLE,0,0,0,0,0,0,1,1,0,,,,,1,0,0,0,0,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,0,0,0,,,,0,0,1166,1,0,,,,,,0
10065,IDLE,0,0,0,0,0,0,1,1,0,,,,,1,0,0,0,0,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,0,0,0,,,,0,0,1166,1,0,,,,,,0
10066,IDLE,0,0,0,0,0,0,1,1,0,,,,,1,0,0,0,0,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,0,0,0,,,,0,0,1166,1,1,1,48,2,348,0,0
10067,IDLE,0,0,0,0,0,0,1,1,0,,,,,1,0,0,0,0,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,0,0,0,,,,0,0,1165,1,0,,,,,,0
10068,IDLE,0,0,0,0,0,0,1,1,0,,,,,1,0,0,0,0,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,0,0,0,,,,0,0,1165,1,1,1,48,3,448,0,0
10069,IDLE,0,0,0,0,0,0,1,1,0,,,,,1,0,0,0,0,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,0,0,0,,,,0,0,1164,1,0,,,,,,0
10070,IDLE,0,0,0,0,0,0,1,1,0,,,,,1,0,0,0,0,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,0,0,0,,,,0,0,1164,1,0,,,,,,0
10071,IDLE,0,0,0,0,0,0,1,1,0,,,,,1,0,0,0,0,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,0,0,0,,,,0,0,1164,1,0,,,,,,0
10072,IDLE,0,0,0,0,0,0,1,1,0,,,,,1,0,0,0,0,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,0,0,0,,,,0,0,1164,1,1,1,48,4,548,0,0
10073,IDLE,0,0,0,0,0,0,1,1,0,,,,,1,0,0,0,0,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,0,0,0,,,,0,0,1163,1,1,1,48,5,648,0,0
10074,IDLE,0,0,0,0,0,0,1,1,0,,,,,1,0,0,0,0,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,0,0,0,,,,0,0,1162,1,0,,,,,,0
10075,IDLE,0,0,0,0,0,0,1,1,0,,,,,1,0,0,0,0,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,0,0,0,,,,0,0,1162,1,1,1,48,6,748,0,0
10076,IDLE,0,0,0,0,0,0,1,1,0,,,,,1,0,0,0,0,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,0,0,0,,,,0,0,1161,1,0,,,,,,0
10077,IDLE,0,0,0,0,0,0,1,1,0,,,,,1,0,0,0,0,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,0,0,0,,,,0,0,1161,1,0,,,,,,0
10078,IDLE,0,0,0,0,0,0,1,1,0,,,,,1,0,0,0,0,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,0,0,0,,,,0,0,1161,1,0,,,,,,0
10079,IDLE,0,0,0,0,0,0,1,1,0,,,,,1,0,0,0,0,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,0,0,0,,,,0,0,1161,1,1,1,48,7,848,0,0
10080,IDLE,0,0,0,0,0,0,1,1,0,,,,,1,0,0,0,0,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,0,0,0,,,,0,0,1160,1,0,,,,,,0
10081,IDLE,0,0,0,0,0,0,1,1,0,,,,,1,0,0,0,0,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,0,0,0,,,,0,0,1160,1,1,1,48,8,948,0,0
10082,IDLE,0,0,0,0,0,0,1,1,0,,,,,1,0,0,0,0,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,0,0,0,,,,0,0,1159,1,0,,,,,,0
10083,IDLE,0,0,0,0,0,0,1,1,0,,,,,1,0,0,0,0,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,0,0,0,,,,0,0,1159,1,1,1,48,9,1048,0,0
10084,IDLE,0,0,0,0,0,0,1,1,0,,,,,1,0,0,0,0,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,0,0,0,,,,0,0,1158,1,0,,,,,,0
10085,IDLE,0,0,0,0,0,0,1,1,0,,,,,1,0,0,0,0,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,0,0,0,,,,0,0,1158,1,1,1,48,10,1148,0,0
10086,IDLE,0,0,0,0,0,0,1,1,0,,,,,1,0,0,0,0,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,0,0,0,,,,0,0,1157,1,1,1,48,11,1248,0,0
10087,IDLE,0,0,0,0,0,0,1,1,0,,,,,1,0,0,0,0,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,0,0,0,,,,0,0,1156,1,1,1,48,12,1348,0,0
10088,IDLE,0,0,0,0,0,0,1,1,0,,,,,1,0,0,0,0,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,0,0,0,,,,0,0,1155,1,0,,,,,,0
10089,IDLE,0,0,0,0,0,0,1,1,0,,,,,1,0,0,0,0,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,0,0,0,,,,0,0,1155,1,1,1,48,13,1448,0,0
10090,IDLE,0,0,0,0,0,0,1,1,0,,,,,1,0,0,0,0,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,0,0,0,,,,0,0,1154,1,1,1,48,14,1548,0,0
10091,IDLE,0,0,0,0,0,0,1,1,0,,,,,1,0,0,0,0,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,0,0,0,,,,0,0,1153,1,1,1,48,15,1648,0,0
10092,IDLE,0,0,0,0,0,0,1,1,0,,,,,1,0,0,0,0,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,0,0,0,,,,0,0,1152,1,0,,,,,,0
10093,IDLE,0,0,0,0,0,0,1,1,0,,,,,1,0,0,0,0,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,0,0,0,,,,0,0,1152,1,0,,,,,,0
10094,IDLE,0,0,0,0,0,0,1,1,0,,,,,1,0,0,0,0,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,0,0,0,,,,0,0,1152,1,1,1,49,0,147,0,0
10095,IDLE,0,0,0,0,0,0,1,1,0,,,,,1,0,0,0,0,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,0,0,0,,,,0,0,1151,1,0,,,,,,0
10096,IDLE,0,0,0,0,0,0,1,1,0,,,,,1,0,0,0,0,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,0,0,0,,,,0,0,1151,1,0,,,,,,0
10097,IDLE,0,0,0,0,0,0,1,1,0,,,,,1,0,0,0,0,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,0,0,0,,,,0,0,1151,1,0,,,,,,0
10098,IDLE,0,0,0,0,0,0,1,1,0,,,,,1,0,0,0,0,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,0,0,0,,,,0,0,1151,1,0,,,,,,0
10099,IDLE,0,0,0,0,0,0,1,1,0,,,,,1,0,0,0,0,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,0,0,0,,,,0,0,1151,1,0,,,,,,0
10100,IDLE,0,0,0,0,0,0,1,1,0,,,,,1,0,0,0,0,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,0,0,0,,,,0,0,1151,1,1,1,49,1,247,0,0
10101,IDLE,0,0,0,0,0,0,1,1,0,,,,,1,0,0,0,0,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,0,0,0,,,,0,0,1150,1,0,,,,,,0
10102,IDLE,0,0,0,0,0,0,1,1,0,,,,,1,0,0,0,0,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,0,0,0,,,,0,0,1150,1,0,,,,,,0
10103,IDLE,0,0,0,0,0,0,1,1,0,,,,,1,0,0,0,0,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,0,0,0,,,,0,0,1150,1,1,1,49,2,347,0,0
10104,IDLE,0,0,0,0,0,0,1,1,0,,,,,1,0,0,0,0,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,0,0,0,,,,0,0,1149,1,0,,,,,,0
10105,IDLE,0,0,0,0,0,0,1,1,0,,,,,1,0,0,0,0,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,0,0,0,,,,0,0,1149,1,1,1,49,3,447,0,0
10106,IDLE,0,0,0,0,0,0,1,1,0,,,,,1,0,0,0,0,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,0,0,0,,,,0,0,1148,1,0,,,,,,0
10107,IDLE,0,0,0,0,0,0,1,1,0,,,,,1,0,0,0,0,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,0,0,0,,,,0,0,1148,1,1,1,49,4,547,0,0
10108,IDLE,0,0,0,0,0,0,1,1,0,,,,,1,0,0,0,0,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,0,0,0,,,,0,0,1147,1,0,,,,,,0
10109,IDLE,0,0,0,0,0,0,1,1,0,,,,,1,0,0,0,0,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,0,0,0,,,,0,0,1147,1,0,,,,,,0
10110,IDLE,0,0,0,0,0,0,1,1,0,,,,,1,0,0,0,0,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,0,0,0,,,,0,0,1147,1,1,1,49,5,647,0,0
10111,IDLE,0,0,0,0,0,0,1,1,0,,,,,1,0,0,0,0,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,0,0,0,,,,0,0,1146,1,1,1,49,6,747,0,0
10112,IDLE,0,0,0,0,0,0,1,1,0,,,,,1,0,0,0,0,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,0,0,0,,,,0,0,1145,1,0,,,,,,0
10113,IDLE,0,0,0,0,0,0,1,1,0,,,,,1,0,0,0,0,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,0,0,0,,,,0,0,1145,1,0,,,,,,0
10114,IDLE,0,0,0,0,0,0,1,1,0,,,,,1,0,0,0,0,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,0,0,0,,,,0,0,1145,1,1,1,49,7,847,0,0
10115,IDLE,0,0,0,0,0,0,1,1,0,,,,,1,0,0,0,0,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,0,0,0,,,,0,0,1144,1,0,,,,,,0
10116,IDLE,0,0,0,0,0,0,1,1,0,,,,,1,0,0,0,0,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,0,0,0,,,,0,0,1144,1,1,1,49,8,947,0,0
10117,IDLE,0,0,0,0,0,0,1,1,0,,,,,1,0,0,0,0,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,0,0,0,,,,0,0,1143,1,0,,,,,,0
10118,IDLE,0,0,0,0,0,0,1,1,0,,,,,1,0,0,0,0,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,0,0,0,,,,0,0,1143,1,0,,,,,,0
10119,IDLE,0,0,0,0,0,0,1,1,0,,,,,1,0,0,0,0,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,0,0,0,,,,0,0,1143,1,0,,,,,,0
10120,IDLE,0,0,0,0,0,0,1,1,0,,,,,1,0,0,0,0,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,0,0,0,,,,0,0,1143,1,0,,,,,,0
10121,IDLE,0,0,0,0,0,0,1,1,0,,,,,1,0,0,0,0,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,0,0,0,,,,0,0,1143,1,0,,,,,,0
10122,IDLE,0,0,0,0,0,0,1,1,0,,,,,1,0,0,0,0,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,0,0,0,,,,0,0,1143,1,0,,,,,,0
10123,IDLE,0,0,0,0,0,0,1,1,0,,,,,1,0,0,0,0,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,0,0,0,,,,0,0,1143,1,0,,,,,,0
10124,IDLE,0,0,0,0,0,0,1,1,0,,,,,1,0,0,0,0,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,0,0,0,,,,0,0,1143,1,1,1,49,9,1047,0,0
10125,IDLE,0,0,0,0,0,0,1,1,0,,,,,1,0,0,0,0,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,0,0,0,,,,0,0,1142,1,1,1,49,10,1147,0,0
10126,IDLE,0,0,0,0,0,0,1,1,0,,,,,1,0,0,0,0,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,0,0,0,,,,0,0,1141,1,0,,,,,,0
10127,IDLE,0,0,0,0,0,0,1,1,0,,,,,1,0,0,0,0,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,0,0,0,,,,0,0,1141,1,1,1,49,11,1247,0,0
10128,IDLE,0,0,0,0,0,0,1,1,0,,,,,1,0,0,0,0,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,0,0,0,,,,0,0,1140,1,1,1,49,12,1347,0,0
10129,IDLE,0,0,0,0,0,0,1,1,0,,,,,1,0,0,0,0,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,0,0,0,,,,0,0,1139,1,1,1,49,13,1447,0,0
10130,IDLE,0,0,0,0,0,0,1,1,0,,,,,1,0,0,0,0,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,0,0,0,,,,0,0,1138,1,0,,,,,,0
10131,IDLE,0,0,0,0,0,0,1,1,0,,,,,1,0,0,0,0,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,0,0,0,,,,0,0,1138,1,1,1,49,14,1547,0,0
10132,IDLE,0,0,0,0,0,0,1,1,0,,,,,1,0,0,0,0,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,0,0,0,,,,0,0,1137,1,0,,,,,,0
10133,IDLE,0,0,0,0,0,0,1,1,0,,,,,1,0,0,0,0,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,0,0,0,,,,0,0,1137,1,1,1,49,15,1647,0,0
10134,IDLE,0,0,0,0,0,0,1,1,0,,,,,1,0,0,0,0,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,0,0,0,,,,0,0,1136,1,1,1,50,0,146,0,0
10135,IDLE,0,0,0,0,0,0,1,1,0,,,,,1,0,0,0,0,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,0,0,0,,,,0,0,1135,1,0,,,,,,0
10136,IDLE,0,0,0,0,0,0,1,1,0,,,,,1,0,0,0,0,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,0,0,0,,,,0,0,1135,1,1,1,50,1,246,0,0
10137,IDLE,0,0,0,0,0,0,1,1,0,,,,,1,0,0,0,0,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,0,0,0,,,,0,0,1134,1,1,1,50,2,346,0,0
10138,IDLE,0,0,0,0,0,0,1,1,0,,,,,1,0,0,0,0,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,0,0,0,,,,0,0,1133,1,1,1,50,3,446,0,0
10139,IDLE,0,0,0,0,0,0,1,1,0,,,,,1,0,0,0,0,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,0,0,0,,,,0,0,1132,1,1,1,50,4,546,0,0
10140,IDLE,0,0,0,0,0,0,1,1,0,,,,,1,0,0,0,0,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,0,0,0,,,,0,0,1131,1,0,,,,,,0
10141,IDLE,0,0,0,0,0,0,1,1,0,,,,,1,0,0,0,0,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,0,0,0,,,,0,0,1131,1,1,1,50,5,646,0,0
10142,IDLE,0,0,0,0,0,0,1,1,0,,,,,1,0,0,0,0,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,0,0,0,,,,0,0,1130,1,0,,,,,,0
